event_name,date_location,attendees,goals,source_url,primary_industry,secondary_industry,event_type,featured,company_stages
International Conference on Sexual and Reproductive Health (ICSRH),"05 Sep - Cebu, Philippines","Healthcare professionals, Medical practitioners, Researchers","Medical advancement, Patient care improvement, Research collaboration",https://www.conferencealert.com/eventdetail/1482506,Healthcare,,Conference,False,Planning Transformation
International Conference on Business Law and Economics (ICBLE),"06 Sep - Cebu, Philippines","Government officials, Policy makers, Public administrators","Policy influence, Governance improvement, Public service enhancement",https://www.conferencealert.com/eventdetail/1482530,Government & Public Sector,,Conference,False,Exploring Solutions
"International Conference on Quantum Control Engineering, Statistics and Analysis (ICQCESA)","10 Sep - Cebu, Philippines","Manufacturing executives, Industrial professionals, Engineers","Production optimization, Quality improvement, Innovation",https://www.conferencealert.com/eventdetail/1482589,Manufacturing,,Conference,False,Planning Transformation
International Conference on Green Energy and Applications (ICGEA),"15 Sep - Cebu, Philippines","Utility professionals, Energy managers, Infrastructure executives","Energy efficiency, Infrastructure development, Sustainability",https://www.conferencealert.com/eventdetail/1396475,Utilities,,Conference,False,Exploring Solutions
International Conference on Internal Medicine and Hospital Management (ICIMHM),"16 Sep - Cebu, Philippines","Government officials, Policy makers, Public administrators","Policy influence, Governance improvement, Public service enhancement",https://www.conferencealert.com/eventdetail/1398713,Government & Public Sector,,Conference,False,Exploring Solutions
"International Conference on Engineering Management, Engineering Education and Information (ICEMEEI)","18 Sep - Cebu, Philippines","Government officials, Policy makers, Public administrators","Policy influence, Governance improvement, Public service enhancement",https://www.conferencealert.com/eventdetail/1401864,Government & Public Sector,,Conference,False,Exploring Solutions
"International Conference on Equine, Veterinary Science and Horse Management (ICEVSHM)","19 Sep - Cebu, Philippines","Government officials, Policy makers, Public administrators","Policy influence, Governance improvement, Public service enhancement",https://www.conferencealert.com/eventdetail/1398226,Government & Public Sector,,Conference,False,Exploring Solutions
International Research Conference on Covid-19 and Its Impact on Mental Health (IRCCIMH),"25 Sep - Cebu, Philippines","Healthcare professionals, Medical practitioners, Researchers","Medical advancement, Patient care improvement, Research collaboration",https://www.conferencealert.com/eventdetail/1333403,Healthcare,,Conference,False,Planning Transformation
"Research International Conference on Medical, Medicine and Health Science (RICMMHS)","25 Sep - Cebu, Philippines","Healthcare professionals, Medical practitioners, Researchers","Medical advancement, Patient care improvement, Research collaboration",https://www.conferencealert.com/eventdetail/1333405,Healthcare,,Conference,False,Planning Transformation
"International Research Conference on Science Technology, Engineering and Management (IRCSTEM)","25 Sep - Cebu, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1333406,Technology,,Conference,False,Planning Transformation
International Conference on Cyber Security and Cloud Computing (ICCSCC),"25 Sep - Cebu, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1333408,Technology,,Conference,False,Planning Transformation
"International Conference on Machine Learning, Computer Software and Applications (ICMLCSA)","25 Sep - Cebu, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1333409,Technology,,Conference,False,Planning Transformation
International Conference on Structural Engineering and Construction Management (ICSECM),"25 Sep - Cebu, Philippines","Government officials, Policy makers, Public administrators","Policy influence, Governance improvement, Public service enhancement",https://www.conferencealert.com/eventdetail/1333410,Government & Public Sector,,Conference,False,Exploring Solutions
International Conference on Multiculturalism and Education (ICME),"25 Sep - Cebu, Philippines","Educators, Academic professionals, Training managers","Educational advancement, Teaching methodologies, Learning innovation",https://www.conferencealert.com/eventdetail/1333411,Education,,Conference,False,Exploring Solutions
International Conference on Artificial Intelligence and Applications (ICAIA),"25 Sep - Cebu, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1333412,Technology,,Conference,False,Planning Transformation
International Conference on International Business and Strategic Management (ICIBSM),"25 Sep - Cebu, Philippines","Government officials, Policy makers, Public administrators","Policy influence, Governance improvement, Public service enhancement",https://www.conferencealert.com/eventdetail/1333413,Government & Public Sector,,Conference,False,Exploring Solutions
International Conference on Justice and Legal Studies (ICJLS),"25 Sep - Cebu, Philippines","Government officials, Policy makers, Public administrators","Policy influence, Governance improvement, Public service enhancement",https://www.conferencealert.com/eventdetail/1333414,Government & Public Sector,,Conference,False,Exploring Solutions
International Conference on Family Medicine and Disease Prevention (ICFMDP),"25 Sep - Cebu, Philippines","Healthcare professionals, Medical practitioners, Researchers","Medical advancement, Patient care improvement, Research collaboration",https://www.conferencealert.com/eventdetail/1333415,Healthcare,,Conference,False,Planning Transformation
International Conference on Youth and Interfaith Dialogue (ICYID),"29 Sep - Cebu, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1483003,Technology,,Conference,False,Planning Transformation
International Conference on Sexual and Reproductive Health (ICSRH),"29 Sep - Cebu, Philippines","Healthcare professionals, Medical practitioners, Researchers","Medical advancement, Patient care improvement, Research collaboration",https://www.conferencealert.com/eventdetail/1483006,Healthcare,,Conference,False,Planning Transformation
"International Conference on Artificial Intelligence, Robots and Mechanical Engineering (ICAIRME)","30 Sep - Cebu, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1329962,Technology,,Conference,False,Planning Transformation
"International Conference on Control system, power and electrical engineering (ICCSPEE)","30 Sep - Cebu, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1329963,Technology,,Conference,False,Planning Transformation
